host,service,pid,target,message,hour,minute,second,day_of_week,day,month,time_delta
172823800,proftpd,6794,0,"Connection from 172.16.0.25, user web_upload, command LIST",12,48,49,3,22,3,2164783.0
3439435287861071516,sudo,7095,0,admin : TTY=pts/2 ; COMMAND=git pull,13,14,33,3,22,3,2166327.0
172823800,service,6091,0,Started postgres service,13,36,6,3,22,3,2167620.0
172823800,service,4698,0,Started mysql service,13,43,41,3,22,3,2168075.0
171056740,service,1816,0,Started mysql service,13,48,4,3,22,3,2168338.0
171056740,systemd,8906,0,Started Log rotation,13,59,43,3,22,3,2169037.0
-5853922760334480549,systemd,8357,0,Started Daily backup,14,7,5,3,22,3,2169479.0
171056740,service,6008,0,Started docker service,14,7,7,3,22,3,2169481.0
172823800,service,4259,0,Started nginx service,14,14,54,3,22,3,2169948.0
172823800,sshd,7159,0,Failed password for ubuntu from 10.0.0.50 port 46311,14,22,54,3,22,3,2170428.0
171056740,sshd,5750,0,Failed password for developer from 85.245.107.41 port 44246,14,23,9,3,22,3,2170443.0
-5853922760334480549,cron,1056,0,Started Daily backup,14,36,10,3,22,3,2171224.0
172823800,service,7115,0,Started nginx service,14,55,3,3,22,3,2172357.0
171056740,systemd,7617,0,Started Log rotation,14,56,22,3,22,3,2172436.0
3439435287861071516,service,3680,0,Started postgres service,15,9,33,3,22,3,2173227.0
3439435287861071516,systemd,8437,0,Started Log rotation,15,20,0,3,22,3,2173854.0
171056740,sudo,8215,0,backup : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,15,22,38,3,22,3,2174012.0
171056740,systemd,2205,0,Started Daily backup,15,29,49,3,22,3,2174443.0
3439435287861071516,service,6745,0,Started nginx service,15,40,24,3,22,3,2175078.0
-5853922760334480549,systemd,4715,0,Started System maintenance,15,42,44,3,22,3,2175218.0
-5853922760334480549,service,2520,0,Started mysql service,15,51,13,3,22,3,2175727.0
172823800,systemd,1931,0,Started Daily backup,15,59,43,3,22,3,2176237.0
171056740,sudo,7057,0,ci-cd : TTY=pts/2 ; COMMAND=git pull,16,6,8,3,22,3,2176622.0
3439435287861071516,sudo,5437,0,admin : TTY=pts/1 ; COMMAND=apt update,16,7,31,3,22,3,2176705.0
172823800,service,8120,0,Started docker service,16,9,38,3,22,3,2176832.0
-5853922760334480549,cron,2938,0,Started System maintenance,16,34,50,3,22,3,2178344.0
3439435287861071516,systemd,2434,0,Started Log rotation,16,45,30,3,22,3,2178984.0
3439435287861071516,cron,2597,0,Started Log rotation,17,19,12,3,22,3,2181006.0
171056740,sudo,7352,0,admin : TTY=pts/2 ; COMMAND=cd /var/www,17,47,6,3,22,3,2182680.0
171056740,sshd,6750,0,Accepted publickey for developer from 192.168.1.100,18,7,32,3,22,3,2183906.0
-5853922760334480549,proftpd,6570,0,"Connection from 192.168.1.100, user backup, command RETR file.txt",18,16,40,3,22,3,2184454.0
-5853922760334480549,systemd,7950,0,Started Daily backup,18,21,42,3,22,3,2184756.0
171056740,sshd,7144,0,Accepted publickey for ubuntu from 192.168.1.100,18,48,19,3,22,3,2186353.0
3439435287861071516,sshd,5225,0,Accepted publickey for deploy from 10.0.0.50,18,58,40,3,22,3,2186974.0
3439435287861071516,systemd,2442,0,Started System maintenance,19,4,12,3,22,3,2187306.0
171056740,cron,1387,0,Started Log rotation,19,9,38,3,22,3,2187632.0
171056740,sshd,1213,0,Accepted publickey for deploy from 10.0.0.50,19,12,37,3,22,3,2187811.0
3439435287861071516,sudo,1299,0,deploy : TTY=pts/1 ; COMMAND=docker ps,19,13,46,3,22,3,2187880.0
171056740,cron,6073,0,Started Daily backup,19,13,48,3,22,3,2187882.0
172823800,sshd,4928,0,Accepted publickey for ubuntu from 10.0.0.50,19,22,4,3,22,3,2188378.0
172823800,sshd,9808,0,Accepted publickey for deploy from 10.0.0.50,19,29,36,3,22,3,2188830.0
3439435287861071516,service,8987,0,Started docker service,19,46,33,3,22,3,2189847.0
3439435287861071516,systemd,8040,0,Started System maintenance,19,48,0,3,22,3,2189934.0
3439435287861071516,sudo,3606,0,backup : TTY=pts/0 ; COMMAND=cd /var/www,19,48,49,3,22,3,2189983.0
3439435287861071516,systemd,9865,0,Started Daily backup,19,55,26,3,22,3,2190380.0
171056740,systemd,3068,0,Started Daily backup,19,58,2,3,22,3,2190536.0
-5853922760334480549,sudo,6726,0,backup : TTY=pts/0 ; COMMAND=cat /var/log/syslog,20,10,55,3,22,3,2191309.0
3439435287861071516,sudo,5888,0,deploy : TTY=pts/1 ; COMMAND=systemctl restart nginx,20,25,36,3,22,3,2192190.0
171056740,sudo,8881,0,admin : TTY=pts/0 ; COMMAND=apt update,20,28,24,3,22,3,2192358.0
171056740,sudo,7512,0,deploy : TTY=pts/1 ; COMMAND=cd /var/www,20,47,46,3,22,3,2193520.0
3439435287861071516,sudo,8621,0,developer : TTY=pts/0 ; COMMAND=cat /var/log/syslog,20,54,23,3,22,3,2193917.0
171056740,cron,9502,0,Started Log rotation,20,57,13,3,22,3,2194087.0
3439435287861071516,service,6962,0,Started nginx service,20,57,20,3,22,3,2194094.0
171056740,pure-ftpd,7759,0,"Connection from 10.0.0.50, user web_upload, command RETR file.txt",21,5,9,3,22,3,2194563.0
-5853922760334480549,service,7007,0,Started docker service,21,7,36,3,22,3,2194710.0
3439435287861071516,sshd,7394,0,Accepted publickey for ubuntu from 85.245.107.41,21,16,6,3,22,3,2195220.0
171056740,cron,2746,0,Started Log rotation,21,40,31,3,22,3,2196685.0
172823800,sshd,5181,0,Accepted publickey for admin from 192.168.1.100,21,57,13,3,22,3,2197687.0
3439435287861071516,systemd,8355,0,Started Log rotation,22,3,58,3,22,3,2198092.0
3439435287861071516,sshd,6583,0,Accepted publickey for developer from 192.168.1.100,22,9,12,3,22,3,2198406.0
-5853922760334480549,service,4254,0,Started redis service,22,47,36,3,22,3,2200710.0
172823800,sshd,5560,0,Accepted publickey for developer from 172.16.0.25,23,4,12,3,22,3,2201706.0
172823800,cron,9530,0,Started Daily backup,23,7,51,3,22,3,2201925.0
171056740,sshd,2656,0,Accepted publickey for admin from 10.0.0.50,23,9,36,3,22,3,2202030.0
-5853922760334480549,cron,1439,0,Started Log rotation,23,11,11,3,22,3,2202125.0
171056740,systemd,4006,0,Started Log rotation,23,11,26,3,22,3,2202140.0
3439435287861071516,sudo,3639,0,admin : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,23,23,14,3,22,3,2202848.0
172823800,systemd,5601,0,Started Daily backup,23,42,30,3,22,3,2204004.0
172823800,sudo,7830,0,ci-cd : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,23,45,2,3,22,3,2204156.0
3439435287861071516,sshd,5505,0,Accepted publickey for developer from 10.0.0.50,23,46,35,3,22,3,2204249.0
3439435287861071516,sudo,7648,0,ci-cd : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l,23,54,17,3,22,3,2204711.0
-5853922760334480549,systemd,7300,0,Started Log rotation,0,2,35,4,23,3,2205209.0
171056740,service,1054,0,Started cron service,0,6,26,4,23,3,2205440.0
172823800,sshd,6308,0,Failed password for ci-cd from 172.16.0.25 port 59030,0,10,52,4,23,3,2205706.0
-5853922760334480549,service,2057,0,Started nginx service,0,12,3,4,23,3,2205777.0
3439435287861071516,cron,8365,0,Started Log rotation,0,21,39,4,23,3,2206353.0
172823800,cron,2866,0,Started Log rotation,0,30,39,4,23,3,2206893.0
172823800,systemd,5596,0,Started Log rotation,0,31,33,4,23,3,2206947.0
3439435287861071516,service,6964,0,Started cron service,0,31,54,4,23,3,2206968.0
172823800,service,3265,0,Started redis service,0,35,15,4,23,3,2207169.0
3439435287861071516,service,8077,0,Started redis service,0,35,21,4,23,3,2207175.0
172823800,cron,5946,0,Started System maintenance,0,38,44,4,23,3,2207378.0
171056740,service,5718,0,Started postgres service,0,54,39,4,23,3,2208333.0
171056740,sshd,7934,1,Invalid user admin from 185.143.223.15,1,0,4,4,23,3,2208658.0
171056740,sshd,7933,1,Invalid user guest from 185.143.223.15,1,0,6,4,23,3,2208660.0
171056740,sshd,7935,1,Invalid user admin from 185.143.223.15,1,0,12,4,23,3,2208666.0
171056740,sshd,7932,1,Invalid user admin from 185.143.223.15,1,0,13,4,23,3,2208667.0
171056740,sshd,7942,1,Failed password for admin from 185.143.223.15 port 31817,1,0,40,4,23,3,2208694.0
171056740,sshd,7946,1,Failed password for admin from 185.143.223.15 port 35924,1,0,48,4,23,3,2208702.0
171056740,sshd,7944,1,Failed password for guest from 185.143.223.15 port 50532,1,1,7,4,23,3,2208721.0
171056740,sshd,7955,1,Failed password for root from 185.143.223.15 port 36049,1,1,37,4,23,3,2208751.0
171056740,sshd,7941,1,Failed password for root from 185.143.223.15 port 48523,1,1,43,4,23,3,2208757.0
171056740,sshd,7959,1,Failed password for root from 185.143.223.15 port 56359,1,2,0,4,23,3,2208774.0
171056740,sshd,7939,1,Failed password for test from 185.143.223.15 port 52583,1,2,10,4,23,3,2208784.0
172823800,sshd,7554,0,Accepted publickey for ci-cd from 10.0.0.50,1,2,20,4,23,3,2208794.0
171056740,sshd,7953,1,Failed password for oracle from 185.143.223.15 port 31757,1,2,25,4,23,3,2208799.0
171056740,sshd,7951,1,Failed password for user123 from 185.143.223.15 port 57736,1,2,31,4,23,3,2208805.0
171056740,sshd,7958,1,Failed password for guest from 185.143.223.15 port 41240,1,2,54,4,23,3,2208828.0
171056740,sshd,7949,1,Failed password for guest from 185.143.223.15 port 40247,1,2,57,4,23,3,2208831.0
171056740,sshd,7940,1,Failed password for oracle from 185.143.223.15 port 43559,1,3,3,4,23,3,2208837.0
171056740,sshd,7952,1,Failed password for test from 185.143.223.15 port 56542,1,3,19,4,23,3,2208853.0
171056740,sshd,7957,1,Failed password for oracle from 185.143.223.15 port 50047,1,3,29,4,23,3,2208863.0
171056740,sshd,7937,1,Failed password for oracle from 185.143.223.15 port 41422,1,3,36,4,23,3,2208870.0
171056740,sshd,7948,1,Failed password for root from 185.143.223.15 port 37987,1,3,49,4,23,3,2208883.0
171056740,sshd,7956,1,Failed password for oracle from 185.143.223.15 port 55775,1,3,50,4,23,3,2208884.0
171056740,sshd,7954,1,Failed password for oracle from 185.143.223.15 port 48199,1,4,11,4,23,3,2208905.0
171056740,sshd,7960,1,Failed password for guest from 185.143.223.15 port 50489,1,4,16,4,23,3,2208910.0
171056740,sshd,7950,1,Failed password for admin from 185.143.223.15 port 32699,1,4,23,4,23,3,2208917.0
171056740,sshd,7938,1,Failed password for admin from 185.143.223.15 port 52209,1,4,32,4,23,3,2208926.0
171056740,sshd,7945,1,Failed password for user123 from 185.143.223.15 port 44072,1,4,39,4,23,3,2208933.0
171056740,sshd,7943,1,Failed password for oracle from 185.143.223.15 port 48989,1,4,45,4,23,3,2208939.0
171056740,sshd,7947,1,Failed password for root from 185.143.223.15 port 59422,1,4,59,4,23,3,2208953.0
171056740,sshd,7936,1,Failed password for user123 from 185.143.223.15 port 58856,1,5,1,4,23,3,2208955.0
172823800,systemd,4136,0,Started Daily backup,1,6,25,4,23,3,2209039.0
172823800,systemd,5160,0,Started System maintenance,1,10,1,4,23,3,2209255.0
3439435287861071516,service,2063,0,Started nginx service,1,34,21,4,23,3,2210715.0
172823800,sshd,6962,0,Accepted publickey for deploy from 172.16.0.25,1,50,36,4,23,3,2211690.0
-5853922760334480549,service,6687,0,Started mysql service,2,2,10,4,23,3,2212384.0
-5853922760334480549,sudo,6307,0,ci-cd : TTY=pts/2 ; COMMAND=git pull,2,20,31,4,23,3,2213485.0
171056740,sudo,7983,0,deploy : TTY=pts/2 ; COMMAND=cat /var/log/syslog,2,33,34,4,23,3,2214268.0
3439435287861071516,systemd,4050,0,Started Daily backup,2,35,58,4,23,3,2214412.0
172823800,service,5866,0,Started mysql service,2,52,55,4,23,3,2215429.0
3439435287861071516,vsftpd,4829,0,"Connection from 172.16.0.25, user web_upload, command LIST",2,57,29,4,23,3,2215703.0
172823800,service,8920,0,Started docker service,2,58,50,4,23,3,2215784.0
3439435287861071516,sshd,7660,0,Accepted publickey for developer from 172.16.0.25,3,4,17,4,23,3,2216111.0
171056740,service,1950,0,Started mysql service,3,8,32,4,23,3,2216366.0
171056740,sshd,6119,0,Accepted publickey for backup from 192.168.1.100,3,11,8,4,23,3,2216522.0
172823800,sudo,1437,0,admin : TTY=pts/2 ; COMMAND=apt update,3,18,39,4,23,3,2216973.0
172823800,systemd,1248,0,Started System maintenance,3,32,14,4,23,3,2217788.0
171056740,service,5413,0,Started mysql service,3,41,28,4,23,3,2218342.0
171056740,cron,5944,0,Started Daily backup,3,48,46,4,23,3,2218780.0
3439435287861071516,sudo,8534,0,admin : TTY=pts/1 ; COMMAND=systemctl restart nginx,4,11,59,4,23,3,2220173.0
171056740,cron,8006,0,Started Log rotation,4,19,13,4,23,3,2220607.0
171056740,cron,1684,0,Started System maintenance,4,22,33,4,23,3,2220807.0
-5853922760334480549,service,4658,0,Started redis service,4,37,32,4,23,3,2221706.0
-5853922760334480549,systemd,1250,0,Started Log rotation,4,40,34,4,23,3,2221888.0
3439435287861071516,cron,6120,0,Started System maintenance,5,25,47,4,23,3,2224601.0
-5853922760334480549,pure-ftpd,1273,0,"Connection from 192.168.1.100, user ftp_user, command CWD /uploads",5,32,10,4,23,3,2224984.0
3439435287861071516,cron,8080,0,Started Daily backup,5,38,15,4,23,3,2225349.0
-5853922760334480549,systemd,2480,0,Started Log rotation,5,53,49,4,23,3,2226283.0
171056740,cron,2844,0,Started Log rotation,5,54,20,4,23,3,2226314.0
-5853922760334480549,systemd,7850,0,Started Log rotation,6,8,28,4,23,3,2227162.0
171056740,systemd,5505,0,Started Daily backup,6,12,12,4,23,3,2227386.0
172823800,sshd,1701,0,Accepted publickey for admin from 172.16.0.25,6,17,48,4,23,3,2227722.0
172823800,service,9711,0,Started redis service,6,30,55,4,23,3,2228509.0
172823800,systemd,9016,0,Started Log rotation,6,55,32,4,23,3,2229986.0
172823800,service,1130,0,Started redis service,7,0,35,4,23,3,2230289.0
172823800,sudo,9776,0,ci-cd : TTY=pts/0 ; COMMAND=cat /var/log/syslog,7,9,53,4,23,3,2230847.0
172823800,pure-ftpd,1154,0,"Connection from 10.0.0.50, user web_upload, command STOR backup.zip",7,38,45,4,23,3,2232579.0
172823800,systemd,3968,0,Started System maintenance,7,41,45,4,23,3,2232759.0
172823800,systemd,7283,0,Started Log rotation,7,50,26,4,23,3,2233280.0
3439435287861071516,sshd,6156,0,Accepted publickey for deploy from 172.16.0.25,8,0,25,4,23,3,2233879.0
3439435287861071516,sshd,5028,0,Accepted publickey for deploy from 172.16.0.25,8,1,15,4,23,3,2233929.0
171056740,sudo,4024,0,deploy : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,8,2,20,4,23,3,2233994.0
3439435287861071516,systemd,3297,0,Started Daily backup,8,6,6,4,23,3,2234220.0
-5853922760334480549,service,6818,0,Started redis service,8,26,2,4,23,3,2235416.0
172823800,systemd,4973,0,Started System maintenance,8,30,4,4,23,3,2235658.0
172823800,sshd,2769,0,Accepted publickey for admin from 10.0.0.50,8,33,52,4,23,3,2235886.0
-5853922760334480549,systemd,4888,0,Started Daily backup,9,10,59,4,23,3,2238113.0
171056740,systemd,7503,0,Started Daily backup,9,11,28,4,23,3,2238142.0
3439435287861071516,sudo,4443,0,ci-cd : TTY=pts/0 ; COMMAND=cd /var/www,9,14,59,4,23,3,2238353.0
171056740,sshd,9991,0,Accepted publickey for backup from 192.168.1.100,9,21,31,4,23,3,2238745.0
171056740,cron,9655,0,Started Log rotation,9,28,46,4,23,3,2239180.0
-5853922760334480549,sshd,2804,0,Accepted publickey for admin from 172.16.0.25,9,49,4,4,23,3,2240398.0
171056740,service,8060,0,Started postgres service,9,53,41,4,23,3,2240675.0
172823800,service,6637,0,Started cron service,9,54,44,4,23,3,2240738.0
172823800,sshd,6494,0,Accepted publickey for ci-cd from 85.245.107.41,9,56,33,4,23,3,2240847.0
3439435287861071516,cron,2983,0,Started Log rotation,10,15,53,4,23,3,2242007.0
3439435287861071516,sudo,8003,0,deploy : TTY=pts/1 ; COMMAND=cat /var/log/syslog,10,16,16,4,23,3,2242030.0
-5853922760334480549,cron,4232,0,Started System maintenance,10,21,18,4,23,3,2242332.0
171056740,sshd,9840,0,Accepted publickey for deploy from 172.16.0.25,10,28,40,4,23,3,2242774.0
-5853922760334480549,sshd,2417,0,Accepted publickey for developer from 192.168.1.100,10,29,20,4,23,3,2242814.0
172823800,sshd,6081,0,Accepted publickey for admin from 172.16.0.25,10,35,32,4,23,3,2243186.0
171056740,service,9213,0,Started postgres service,10,52,34,4,23,3,2244208.0
-5853922760334480549,sudo,8371,0,ci-cd : TTY=pts/0 ; COMMAND=cd /var/www,10,58,51,4,23,3,2244585.0
3439435287861071516,cron,7528,0,Started System maintenance,11,10,14,4,23,3,2245268.0
-5853922760334480549,sudo,7341,0,developer : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l,11,11,22,4,23,3,2245336.0
3439435287861071516,sshd,5045,0,Accepted publickey for deploy from 10.0.0.50,11,28,9,4,23,3,2246343.0
3439435287861071516,systemd,8310,0,Started Daily backup,11,34,23,4,23,3,2246717.0
172823800,systemd,2426,0,Started Daily backup,11,40,25,4,23,3,2247079.0
-5853922760334480549,systemd,1681,0,Started System maintenance,11,46,18,4,23,3,2247432.0
-5853922760334480549,systemd,5870,0,Started Daily backup,12,35,35,4,23,3,2250389.0
171056740,systemd,2745,0,Started Log rotation,13,1,22,4,23,3,2251936.0
3439435287861071516,sudo,7920,0,developer : TTY=pts/1 ; COMMAND=cat /var/log/syslog,13,2,6,4,23,3,2251980.0
3439435287861071516,sudo,2289,0,backup : TTY=pts/0 ; COMMAND=apt update,13,6,1,4,23,3,2252215.0
-5853922760334480549,sshd,9514,0,Accepted publickey for admin from 192.168.1.100,13,9,8,4,23,3,2252402.0
-5853922760334480549,service,9525,0,Started mysql service,13,17,29,4,23,3,2252903.0
171056740,sudo,5361,0,ubuntu : TTY=pts/0 ; COMMAND=apt update,13,23,14,4,23,3,2253248.0
172823800,systemd,2644,0,Started Log rotation,13,23,15,4,23,3,2253249.0
172823800,sshd,4336,0,Accepted publickey for developer from 172.16.0.25,13,24,52,4,23,3,2253346.0
-5853922760334480549,cron,5197,0,Started Log rotation,13,47,35,4,23,3,2254709.0
172823800,cron,1790,0,Started Log rotation,13,51,1,4,23,3,2254915.0
171056740,cron,1018,0,Started Daily backup,13,54,59,4,23,3,2255153.0
-5853922760334480549,cron,9241,0,Started Log rotation,14,10,46,4,23,3,2256100.0
3439435287861071516,cron,2392,0,Started Daily backup,14,14,24,4,23,3,2256318.0
3439435287861071516,systemd,3853,0,Started System maintenance,14,21,24,4,23,3,2256738.0
172823800,service,4152,0,Started redis service,14,35,57,4,23,3,2257611.0
3439435287861071516,cron,6848,0,Started Daily backup,14,48,53,4,23,3,2258387.0
3439435287861071516,sudo,2717,0,backup : TTY=pts/2 ; COMMAND=git pull,15,0,19,4,23,3,2259073.0
172823800,sshd,2129,0,Failed password for deploy from 10.0.0.50 port 40276,15,2,54,4,23,3,2259228.0
-5853922760334480549,sshd,9277,0,Failed password for backup from 85.245.107.41 port 47992,15,17,23,4,23,3,2260097.0
3439435287861071516,sudo,4665,0,ci-cd : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l,15,20,26,4,23,3,2260280.0
3439435287861071516,cron,8002,0,Started Daily backup,15,22,29,4,23,3,2260403.0
172823800,sudo,9507,0,admin : TTY=pts/2 ; COMMAND=apt update,15,40,17,4,23,3,2261471.0
171056740,service,5627,0,Started mysql service,15,48,58,4,23,3,2261992.0
3439435287861071516,service,8989,0,Started cron service,15,54,14,4,23,3,2262308.0
3439435287861071516,systemd,8649,0,Started Daily backup,15,55,29,4,23,3,2262383.0
171056740,service,4022,0,Started postgres service,16,15,39,4,23,3,2263593.0
3439435287861071516,sshd,6443,0,Accepted publickey for ci-cd from 172.16.0.25,16,22,32,4,23,3,2264006.0
171056740,cron,6603,0,Started System maintenance,16,31,43,4,23,3,2264557.0
172823800,service,4806,0,Started mysql service,16,37,54,4,23,3,2264928.0
171056740,cron,4578,0,Started Daily backup,16,38,24,4,23,3,2264958.0
172823800,sudo,4865,0,ci-cd : TTY=pts/1 ; COMMAND=docker ps,16,45,18,4,23,3,2265372.0
172823800,systemd,1098,0,Started System maintenance,16,49,19,4,23,3,2265613.0
3439435287861071516,service,3266,0,Started postgres service,16,56,51,4,23,3,2266065.0
172823800,systemd,1829,0,Started Log rotation,16,57,25,4,23,3,2266099.0
3439435287861071516,sudo,1689,0,backup : TTY=pts/2 ; COMMAND=apt update,16,59,59,4,23,3,2266253.0
171056740,cron,1492,0,Started System maintenance,17,3,40,4,23,3,2266474.0
3439435287861071516,service,2348,0,Started mysql service,17,4,29,4,23,3,2266523.0
172823800,service,7901,0,Started redis service,17,12,0,4,23,3,2266974.0
-5853922760334480549,service,8997,0,Started nginx service,17,13,33,4,23,3,2267067.0
3439435287861071516,cron,7139,0,Started Log rotation,17,27,46,4,23,3,2267920.0
3439435287861071516,sudo,8729,0,backup : TTY=pts/0 ; COMMAND=apt update,17,33,33,4,23,3,2268267.0
